Model,MSE,RMSE,MAE,R2,SKU,Percent Change,Difference
Linear Regression,5.824172449681839,2.4133322294458006,1.7228789550218122,-0.013124295662427787,0005418-S,,
Least Squares Regression,5.824172449681838,2.4133322294458006,1.722878955021812,-0.013124295662427565,0005418-S,,
Weighted Moving Average,6.7379312606585335,2.5957525422617875,1.4642857142857142,-0.1720741309865299,0005418-S,,
Linear Smoothing,5.752191386767092,2.3983726538565877,1.6090733402781774,-0.0006030723819390182,0005418-S,,
Second Degree Approximation,6.301081584405467,2.5101955271264162,1.969468616595697,-0.09608341738936899,0005418-S,,
Exponential Smoothing w/ Trend & Seasonality,0.0,0.0,0.0,1.0,0004370-S,,
Moving Average,0.0,0.0,0.0,1.0,0004370-S,,
Linear Regression,0.0,0.0,0.0,1.0,0004370-S,,
Least Squares Regression,1.262177448353619e-29,3.552713678800501e-15,3.552713678800501e-15,0.0,0004370-S,,
Weighted Moving Average,0.0,0.0,0.0,1.0,0004370-S,,
Linear Smoothing,0.0,0.0,0.0,1.0,0004370-S,,
Second Degree Approximation,0.0,0.0,0.0,1.0,0004370-S,,
Exponential Smoothing w/ Trend & Seasonality,0.5296072292400716,0.7277411828665955,0.663929164440501,-2.485976351367868,0026645-S,,
Moving Average,0.2542562724014336,0.5042383091370921,0.45967741935483863,-0.6735635464231347,0026645-S,,
Linear Regression,0.4424020266022468,0.6651330893905721,0.6491226989329456,-1.9119749833202677,0026645-S,,
Least Squares Regression,0.4424020266022478,0.6651330893905729,0.6491226989329465,-1.9119749833202744,0026645-S,,
Weighted Moving Average,0.31451612903225806,0.5608173758294746,0.532258064516129,-1.0702054794520541,0026645-S,,
Linear Smoothing,0.3013530265417589,0.5489563065871079,0.5177419128926175,-0.983563414428974,0026645-S,,
Second Degree Approximation,0.4000766051370343,0.6325160908127431,0.6144337555307522,-1.6333809420321224,0026645-S,,
Exponential Smoothing w/ Trend & Seasonality,0.1071653608247571,0.32736120849110556,0.21435300166065813,0.0,0049042-A,,
Moving Average,0.0,0.0,0.0,1.0,0049042-A,,
Linear Regression,0.0023216167904812637,0.048183158784800145,0.044566544566544616,0.0,0049042-A,,
Least Squares Regression,0.0023216167904812554,0.04818315878480006,0.04456654456654452,0.0,0049042-A,,
Weighted Moving Average,0.0,0.0,0.0,1.0,0049042-A,,
Linear Smoothing,0.0,0.0,0.0,1.0,0049042-A,,
Second Degree Approximation,0.13619146064386103,0.3690412722770463,0.3527009389078352,0.0,0049042-A,,
Exponential Smoothing w/ Trend & Seasonality,539.6192099827147,23.229705335684194,10.573683213301951,-0.044559059199989814,0211807-F,,
Moving Average,552.6,23.50744562899168,10.5,-0.06968641114982588,0211807-F,,
Linear Regression,554.2225151471904,23.54193099869232,10.468531468531467,-0.07282716830660152,0211807-F,,
Least Squares Regression,554.2225151471903,23.54193099869232,10.468531468531475,-0.0728271683066013,0211807-F,,
Weighted Moving Average,555.9471074380165,23.578530646289572,10.363636363636363,-0.07616551962449969,0211807-F,,
Linear Smoothing,560.986583503272,23.685155340492745,10.168837158615938,-0.08592060298736337,0211807-F,,
Second Degree Approximation,584.3734826429843,24.173818122981405,9.324402313209777,-0.1311914104587384,0211807-F,,
Exponential Smoothing w/ Trend & Seasonality,3.0465152180532895,1.7454269443472246,0.8620346171957083,-0.06569558251480223,0071022-S,,
Moving Average,3.682098765432099,1.9188795599078383,1.5617283950617284,-0.28802783109404984,0071022-S,,
Linear Regression,2.9646086739350395,1.7218039011266757,0.8508063808812127,-0.03704401309915717,0071022-S,,
Least Squares Regression,2.96460867393504,1.721803901126676,0.850806380881213,-0.03704401309915739,0071022-S,,
Weighted Moving Average,2.961024385266809,1.7207627335768312,0.8675645342312012,-0.0357902000285526,0071022-S,,
Linear Smoothing,2.8675730103321944,1.6933909797599,0.9929671701004894,-0.003100155725609177,0071022-S,,
Second Degree Approximation,2.954040129726402,1.7187321285547676,0.862210465996411,-0.033347051137498473,0071022-S,,
Exponential Smoothing w/ Trend & Seasonality,1.9437206546918857,1.3941738251351177,1.1498508050587501,0.06389373151962674,0032535-S,,
Moving Average,2.1041666666666665,1.4505745987941008,1.0416666666666667,-0.013377926421404895,0032535-S,,
Linear Regression,2.257473323047891,1.502489042571656,1.2291859389454207,-0.08721123250467033,0032535-S,,
Least Squares Regression,2.257473323047891,1.502489042571656,1.2291859389454205,-0.08721123250467011,0032535-S,,
Weighted Moving Average,2.1122589531680442,1.4533612603781774,1.1363636363636362,-0.017275214903673675,0032535-S,,
Linear Smoothing,2.0991022186902573,1.4488278775238477,1.0443262074876873,-0.010938861175241232,0032535-S,,
Second Degree Approximation,2.912776513149119,1.7066858273124315,1.0779242470963102,-0.4028087554965658,0032535-S,,
Exponential Smoothing w/ Trend & Seasonality,2.848568773757705,1.6877703557527324,1.3435078799547004,-0.602319935238709,0035553-F,,
Moving Average,2.1180555555555554,1.455354099714415,1.1666666666666667,-0.19140625,0035553-F,,
Linear Regression,1.790629043151501,1.338143879839347,1.1163999471205723,-0.007228836772719349,0035553-F,,
Least Squares Regression,1.7906290431515006,1.338143879839347,1.1163999471205726,-0.007228836772719127,0035553-F,,
Weighted Moving Average,1.9212580348943986,1.3860945259593225,1.1212121212121215,-0.0807076446280992,0035553-F,,
Linear Smoothing,1.7872299466136836,1.3368731976570118,1.1111111111111112,-0.005316844970197021,0035553-F,,
Second Degree Approximation,6.771385118087642,2.6021885247013987,2.0699408271036686,-2.808904128924299,0035553-F,,
Exponential Smoothing w/ Trend & Seasonality,8.905500062846579e-31,9.43689570931383e-16,8.187894806610529e-16,0.0,0078121-X,,
Moving Average,0.0,0.0,0.0,1.0,0078121-X,,
Linear Regression,0.0,0.0,0.0,1.0,0078121-X,,
Least Squares Regression,7.703719777548943e-33,8.777083671441753e-17,6.938893903907228e-17,0.0,0078121-X,,
Weighted Moving Average,0.0,0.0,0.0,1.0,0078121-X,,
Linear Smoothing,0.0,0.0,0.0,1.0,0078121-X,,
Second Degree Approximation,0.0,0.0,0.0,1.0,0078121-X,,
Exponential Smoothing w/ Trend & Seasonality,0.21703653606646836,0.4658718021800293,0.22268027303888788,-0.1441560255114136,86780NP-X,,
Moving Average,0.22297297297297297,0.4722001408015175,0.18243243243243243,-0.1754512635379062,86780NP-X,,
Linear Regression,0.2044613898529133,0.4521740703013755,0.22312223862759603,-0.07786336542435923,86780NP-X,,
Least Squares Regression,0.20446138985291323,0.45217407030137546,0.22312223862759614,-0.07786336542435901,86780NP-X,,
Weighted Moving Average,0.22297297297297297,0.4722001408015175,0.18243243243243243,-0.1754512635379062,86780NP-X,,
Linear Smoothing,0.20906746557123745,0.4572389589385811,0.2116448824161349,-0.10214531067927446,86780NP-X,,
Percent Over Last Year,,,,,86780NP-X,0.7518796992481203,
Calculated Percent Over Last Year,,,,,86780NP-X,0.7518796992481069,
Last Year to This Year,,,,,86780NP-X,,3.0
Second Degree Approximation,0.2570810854315241,0.5070316414500421,0.26175382667256436,-0.35525971005826795,86780NP-X,,
Exponential Smoothing w/ Trend & Seasonality,0.20821720715946943,0.45630823700594036,0.2990755598919176,-1.1081992224896275,0051151-A,,
Moving Average,0.09953703703703705,0.31549490810001524,0.17592592592592582,-0.0078125,0051151-A,,
Linear Regression,0.11875878846744096,0.34461397021513934,0.14648766155430157,-0.2024327332328395,0051151-A,,
Least Squares Regression,0.11875878846744069,0.34461397021513895,0.1464876615543009,-0.20243273323283684,0051151-A,,
Weighted Moving Average,0.10131619222528315,0.31830204558765113,0.1582491582491582,-0.025826446280991844,0051151-A,,
Linear Smoothing,0.1002165091442589,0.31656991193772493,0.16790297126086726,-0.014692155085621161,0051151-A,,
Second Degree Approximation,0.4533894887489635,0.6733420295429088,0.5792135858342644,-3.590568573583255,0051151-A,,
Exponential Smoothing w/ Trend & Seasonality,1.9887659649053129,1.410236137994383,0.6805467737083758,-0.22107701387465117,0040870-S,,
Moving Average,1.9615384615384615,1.4005493427717788,0.5769230769230769,-0.20435967302452274,0040870-S,,
Linear Regression,1.8964691080161473,1.3771234904743102,0.6102271547615677,-0.16440791736504545,0040870-S,,
Least Squares Regression,1.8964691080161475,1.3771234904743102,0.6102271547615676,-0.16440791736504567,0040870-S,,
Weighted Moving Average,1.9615384615384615,1.4005493427717788,0.5769230769230769,-0.20435967302452274,0040870-S,,
Linear Smoothing,1.8776453886178113,1.370272012637568,0.6189107052101442,-0.1528503930114804,0040870-S,,
Second Degree Approximation,2.099878878996417,1.4490958832997962,0.6791295505498702,-0.2892989302466644,0040870-S,,
Exponential Smoothing w/ Trend & Seasonality,0.39042703424804964,0.6248416073278489,0.38888142081132204,0.6095729657519504,0051114-A,,
Moving Average,1.0625,1.0307764064044151,0.625,-0.0625,0051114-A,,
Linear Regression,1.0443070688441847,1.0219134351030839,0.6261083743842364,-0.04430706884418467,0051114-A,,
Least Squares Regression,1.0443070688441844,1.0219134351030836,0.6261083743842365,-0.04430706884418445,0051114-A,,
Weighted Moving Average,1.1322314049586772,1.0640636282472384,0.5681818181818182,-0.13223140495867725,0051114-A,,
Linear Smoothing,1.007431628991744,1.0037089363912945,0.7068965517860109,-0.007431628991743988,0051114-A,,
Second Degree Approximation,1.1215973813074571,1.0590549472560227,0.5242041421685469,-0.12159738130745712,0051114-A,,
Exponential Smoothing w/ Trend & Seasonality,1.9721522630525295e-31,4.440892098500626e-16,3.806478941571965e-16,0.0,0059569-A,,
Moving Average,0.0,0.0,0.0,1.0,0059569-A,,
Linear Regression,0.0,0.0,0.0,1.0,0059569-A,,
Least Squares Regression,4.930380657631324e-32,2.220446049250313e-16,2.220446049250313e-16,0.0,0059569-A,,
Weighted Moving Average,0.0,0.0,0.0,1.0,0059569-A,,
Linear Smoothing,0.0,0.0,0.0,1.0,0059569-A,,
Second Degree Approximation,0.0,0.0,0.0,1.0,0059569-A,,
Exponential Smoothing w/ Trend & Seasonality,1.3853998105674685,1.1770300805703602,0.807223005416546,-0.15968296959883665,0050129-A,,
Moving Average,1.6196895424836604,1.2726702410615487,0.7450980392156862,-0.3558009493925498,0050129-A,,
Linear Regression,1.339440492972788,1.1573419948195036,0.7764898116109189,-0.12121159295911887,0050129-A,,
Least Squares Regression,1.3394404929727888,1.157341994819504,0.7764898116109189,-0.12121159295911932,0050129-A,,
Weighted Moving Average,1.5905714903041108,1.2611786115789114,0.74777183600713,-0.3314269679880899,0050129-A,,
Linear Smoothing,1.2993079622972166,1.13987190609174,0.783737023526961,-0.08761767155364408,0050129-A,,
Second Degree Approximation,1.2359149317755957,1.1117171095991982,0.8005607801138792,-0.03455297692439441,0050129-A,,
Exponential Smoothing w/ Trend & Seasonality,1.0843319116745975,1.0413125907596612,0.6630989647593203,-0.22372015407684098,0037092-S,,
Moving Average,0.8867521367521368,0.9416751758181463,0.532051282051282,-0.0007419773696901721,0037092-S,,
Linear Regression,0.8867834150651981,0.9416917834754629,0.563921973995025,-0.0007772764341797966,0037092-S,,
Least Squares Regression,0.8867834150651981,0.9416917834754629,0.5639219739950241,-0.0007772764341797966,0037092-S,,
Weighted Moving Average,0.9941195168467896,0.9970554231570026,0.548951048951049,-0.12191117427116804,0037092-S,,
Linear Smoothing,0.8866725217321709,0.9416329017893178,0.5330991186436589,-0.0006521280316316158,0037092-S,,
Second Degree Approximation,0.8932879569238602,0.9451391204070754,0.48711211514283825,-0.008117961403220963,0037092-S,,
Exponential Smoothing w/ Trend & Seasonality,10.141492846578293,3.1845710616311096,2.345355245901372,0.03990587619097519,0020970-F,,
Moving Average,10.56578947368421,3.2505060334791276,2.526315789473684,-0.00026224349308323625,0020970-F,,
Linear Regression,11.192156945715192,3.3454681205647727,2.2331601878519933,-0.05956039006180669,0020970-F,,
Least Squares Regression,11.192156945715192,3.3454681205647727,2.2331601878519933,-0.05956039006180669,0020970-F,,
Weighted Moving Average,10.885397032526217,3.2993025069741964,2.288676236044657,-0.030519459448492547,0020970-F,,
Linear Smoothing,10.780866668482536,3.28342301089618,2.330158636012055,-0.02062358023266131,0020970-F,,
Second Degree Approximation,9.095718146798774,3.01591083203711,2.4273824986009127,0.1389092634906295,0020970-F,,
Exponential Smoothing w/ Trend & Seasonality,13.030061321119915,3.6097176234603054,2.318215615176526,-0.026117329038193304,0073401-S,,
Moving Average,12.726190476190476,3.5673786561269996,2.5952380952380953,-0.002187500000000009,0073401-S,,
Linear Regression,13.17714007953978,3.6300330686565077,2.3892851053199764,-0.037699781263757615,0073401-S,,
Least Squares Regression,13.17714007953978,3.6300330686565077,2.389285105319977,-0.037699781263757615,0073401-S,,
Weighted Moving Average,12.700478814115177,3.563773114848247,2.686147186147186,-0.00016270661157014032,0073401-S,,
Linear Smoothing,13.841399655623134,3.7204031576729872,2.361788618363655,-0.09001022288032168,0073401-S,,
Second Degree Approximation,13.14694909946101,3.625872184655853,2.398689211429721,-0.03532224158255448,0073401-S,,
Exponential Smoothing w/ Trend & Seasonality,3.224721659942329,1.7957510016542741,1.471828496528401,-1.3941115354117288,0035770-S,,
Moving Average,1.492063492063492,1.2215005084172057,0.8095238095238095,-0.1077441077441077,0035770-S,,
Linear Regression,2.6757036811006176,1.6357578308235659,1.1025456723569922,-0.9865072783928828,0035770-S,,
Least Squares Regression,2.6757036811006194,1.6357578308235665,1.102545672356993,-0.9865072783928841,0035770-S,,
Weighted Moving Average,1.5555227600682142,1.247205981411336,0.787878787878788,-0.15485780671731053,0035770-S,,
Linear Smoothing,1.3492022170387763,1.1615516420025311,0.9047743069172692,-0.0016804338621216885,0035770-S,,
Second Degree Approximation,1.3843842587517077,1.1765985971229558,1.0492767041284559,-0.027800434527782913,0035770-S,,
Exponential Smoothing w/ Trend & Seasonality,3.194407421897952,1.787290525319807,1.4713012155167386,-3.028767569408612,0031582-S,,
Moving Average,1.4556623931623933,1.2065083477383791,1.0961538461538463,-0.8358727197346605,0031582-S,,
Linear Regression,2.126088488770706,1.45811127448172,1.3117739403453694,-1.6814101089720097,0031582-S,,
Least Squares Regression,2.1260884887707068,1.4581112744817204,1.3117739403453696,-1.681410108972011,0031582-S,,
Weighted Moving Average,0.7946598855689764,0.8914369779008364,0.7132867132867133,-0.002220303441470284,0031582-S,,
Linear Smoothing,0.8666581165028533,0.9309447440653249,0.7205651405778171,-0.09302404245509122,0031582-S,,
Second Degree Approximation,7.444861801112296,2.7285274052338737,2.5449400054620863,-8.389415256626704,0031582-S,,
Exponential Smoothing w/ Trend & Seasonality,0.00018255910938838463,0.013511443645605921,0.012854347273930413,0.0,0051129-A,,
Moving Average,0.0,0.0,0.0,1.0,0051129-A,,
Linear Regression,7.334672061562892e-05,0.008564269998991679,0.008458459238844371,0.0,0051129-A,,
Least Squares Regression,7.334672061563087e-05,0.008564269998991791,0.00845845923884449,0.0,0051129-A,,
Weighted Moving Average,0.0,0.0,0.0,1.0,0051129-A,,
Linear Smoothing,1.0014388878498985e-05,0.003164551923811487,0.003164551923811487,0.0,0051129-A,,
Percent Over Last Year,,,,,0051129-A,0.0,
Calculated Percent Over Last Year,,,,,0051129-A,0.0,
Last Year to This Year,,,,,0051129-A,,0.0
Second Degree Approximation,0.00042132226786470537,0.020526136213732612,0.01939771585795096,0.0,0051129-A,,
Exponential Smoothing w/ Trend & Seasonality,0.0028890029016158596,0.053749445593567376,0.04547944565164704,0.0,0081339-X,,
Moving Average,0.0,0.0,0.0,1.0,0081339-X,,
Linear Regression,0.0006344877364145086,0.025189040005814206,0.024789029535864933,0.0,0081339-X,,
Least Squares Regression,0.0006344877364145176,0.025189040005814387,0.02478902953586511,0.0,0081339-X,,
Weighted Moving Average,0.0,0.0,0.0,1.0,0081339-X,,
Linear Smoothing,0.00015625001426679258,0.012500000570671691,0.012500000570671688,0.0,0081339-X,,
Second Degree Approximation,0.0008515461141436451,0.02918126306628356,0.027031827645443002,0.0,0081339-X,,
Exponential Smoothing w/ Trend & Seasonality,1.5278322992517515,1.2360551360079983,0.9231764057585585,-0.10003925546126102,0075585-S,,
Moving Average,1.4166666666666667,1.1902380714238083,0.8749999999999999,-0.020000000000000018,0075585-S,,
Linear Regression,1.442778768182098,1.2011572620527664,0.8915715431097195,-0.03880071309111055,0075585-S,,
Least Squares Regression,1.442778768182097,1.201157262052766,0.891571543109719,-0.03880071309110966,0075585-S,,
Weighted Moving Average,1.400137741046832,1.1832741614042082,0.8598484848484849,-0.00809917355371903,0075585-S,,
Linear Smoothing,1.4095844233368784,1.1872592064654115,0.8692981898324122,-0.014900784802552414,0075585-S,,
Second Degree Approximation,1.4304811933092527,1.196027254417412,0.7985141957764514,-0.029946459182661922,0075585-S,,
Exponential Smoothing w/ Trend & Seasonality,0.2773172408999334,0.5266091918110939,0.22646690648279058,-0.164087487963674,0059244-A,,
Moving Average,0.2631578947368421,0.512989176042577,0.15789473684210525,-0.10465116279069742,0059244-A,,
Linear Regression,0.2451210366464391,0.49509699721008116,0.21678221157445532,-0.02893830499261041,0059244-A,,
Least Squares Regression,0.24512103664643892,0.49509699721008094,0.2167822115744558,-0.028938304992609742,0059244-A,,
Weighted Moving Average,0.2631578947368421,0.512989176042577,0.15789473684210525,-0.10465116279069742,0059244-A,,
Linear Smoothing,0.24429473796533205,0.49426181115410084,0.22105262588691965,-0.025469772156800685,0059244-A,,
Second Degree Approximation,0.25303769244604746,0.5030285205095706,0.18309201167926936,-0.062169848523524696,0059244-A,,
Exponential Smoothing w/ Trend & Seasonality,0.2101395383788728,0.4584097930660653,0.40958071866578744,-0.23562048566777216,0086691-X,,
Moving Average,0.1706349206349206,0.4130797993547017,0.2698412698412699,-0.0033333333333334103,0086691-X,,
Linear Regression,0.1969584638791718,0.4438000269030769,0.1630426519828439,-0.1581157676095304,0086691-X,,
Least Squares Regression,0.1969584638791718,0.4438000269030769,0.16304265198284396,-0.1581157676095304,0086691-X,,
Weighted Moving Average,0.17053653417289782,0.412960693254089,0.23520923520923528,-0.0027548209366392573,0086691-X,,
Linear Smoothing,0.1702165655160362,0.41257310323873053,0.2609864929845148,-0.0008734052342929122,0086691-X,,
Second Degree Approximation,0.24362431651429237,0.49358314042751944,0.46068443154112326,-0.4325109811040393,0086691-X,,
Exponential Smoothing w/ Trend & Seasonality,8.905500062846579e-31,9.43689570931383e-16,8.187894806610529e-16,0.0,0050191-A,,
Moving Average,0.0,0.0,0.0,1.0,0050191-A,,
Linear Regression,0.0,0.0,0.0,1.0,0050191-A,,
Least Squares Regression,8.474091755303838e-33,9.205483015737869e-17,7.632783294297951e-17,0.0,0050191-A,,
Weighted Moving Average,0.0,0.0,0.0,1.0,0050191-A,,
Linear Smoothing,0.0,0.0,0.0,1.0,0050191-A,,
Second Degree Approximation,0.0,0.0,0.0,1.0,0050191-A,,
Exponential Smoothing w/ Trend & Seasonality,5.780575562624403,2.404282754300002,1.8343373348870124,-0.034443982308259846,0032922-S,,
Moving Average,6.889772727272727,2.6248376573176344,1.85,-0.23293673095125444,0032922-S,,
Linear Regression,5.848182672999824,2.418301609187701,1.9169268911307369,-0.0465423914945855,0032922-S,,
Least Squares Regression,5.848182672999825,2.418301609187701,1.9169268911307369,-0.04654239149458572,0032922-S,,
Weighted Moving Average,6.674747474747478,2.5835532653203566,1.8446280991735535,-0.19445759057685308,0032922-S,,
Linear Smoothing,6.07097348015111,2.463934552732907,1.8755671387408095,-0.08641119128354902,0032922-S,,
Second Degree Approximation,5.798721443583524,2.4080534553002604,2.1176043852420734,-0.03769121905112183,0032922-S,,
Exponential Smoothing w/ Trend & Seasonality,0.45361664895073667,0.673510689559369,0.49834913010995363,-0.2807999499785505,0063216-S,,
Moving Average,0.4166666666666667,0.6454972243679028,0.5833333333333334,-0.17647058823529416,0063216-S,,
Linear Regression,0.3778738194416719,0.6147144210457991,0.5349655980090764,-0.06693784312942652,0063216-S,,
Least Squares Regression,0.3778738194416718,0.614714421045799,0.5349655980090762,-0.0669378431294263,0063216-S,,
Weighted Moving Average,0.4244719926538106,0.6515151515151513,0.5934343434343432,-0.19850915572840644,0063216-S,,
Linear Smoothing,0.5097530968282498,0.7139699551299409,0.6796296384255421,-0.43930286163270527,0063216-S,,
Second Degree Approximation,0.3282461726502473,0.5729277202669175,0.30442341579423954,0.07318727722283125,0063216-S,,
Exponential Smoothing w/ Trend & Seasonality,4.8892941521510625e-31,6.99234878431494e-16,6.106226635438361e-16,0.0,0010098-A,,
Moving Average,0.0,0.0,0.0,1.0,0010098-A,,
Linear Regression,0.0,0.0,0.0,1.0,0010098-A,,
Least Squares Regression,2.0543252740130515e-33,4.5324665183683945e-17,1.850371707708594e-17,0.0,0010098-A,,
Weighted Moving Average,0.0,0.0,0.0,1.0,0010098-A,,
Linear Smoothing,0.0,0.0,0.0,1.0,0010098-A,,
Second Degree Approximation,0.0,0.0,0.0,1.0,0010098-A,,
Exponential Smoothing w/ Trend & Seasonality,0.7231426240313175,0.8503779301177316,0.4147134470803179,-0.036615000044893264,85506BU-X,,
Moving Average,0.7025,0.8381527307120105,0.47,-0.007024082568807488,85506BU-X,,
Linear Regression,0.7072955974224635,0.8410086785654851,0.4512197559436145,-0.01389850547944893,85506BU-X,,
Least Squares Regression,0.7072955974224635,0.8410086785654851,0.4512197559436145,-0.01389850547944893,85506BU-X,,
Weighted Moving Average,0.7127364554637283,0.8442372033165373,0.43818181818181806,-0.02169790060740895,85506BU-X,,
Linear Smoothing,0.7185503268527442,0.8476734789131628,0.42515463358942,-0.030032005236158676,85506BU-X,,
Second Degree Approximation,0.6985648528883148,0.8358019220415294,0.5687172493423948,-0.0013831033376072721,85506BU-X,,
Exponential Smoothing w/ Trend & Seasonality,1.655408619182539e-29,4.0686713054540775e-15,3.534710062184958e-15,0.0,0078300-X,,
Moving Average,0.0,0.0,0.0,1.0,0078300-X,,
Linear Regression,0.0,0.0,0.0,1.0,0078300-X,,
Least Squares Regression,4.930380657631324e-32,2.220446049250313e-16,2.220446049250313e-16,0.0,0078300-X,,
Weighted Moving Average,0.0,0.0,0.0,1.0,0078300-X,,
Linear Smoothing,0.0,0.0,0.0,1.0,0078300-X,,
Second Degree Approximation,0.0,0.0,0.0,1.0,0078300-X,,
Exponential Smoothing w/ Trend & Seasonality,70.80287257028502,8.41444428172681,5.360534525177153,-0.015614975393432706,0930693-F,,
Moving Average,70.71428571428571,8.40917865872082,5.0,-0.014344262295082011,0930693-F,,
Linear Regression,70.13354004509996,8.37457700693593,5.450528845096664,-0.006013894089548666,0930693-F,,
Least Squares Regression,70.13354004509995,8.37457700693593,5.450528845096662,-0.006013894089548444,0930693-F,,
Weighted Moving Average,74.086186540732,8.607333300200011,4.636363636363637,-0.06271169218263117,0930693-F,,
Linear Smoothing,70.34042758526955,8.386920029740928,5.069569577297355,-0.008981543231325606,0930693-F,,
Second Degree Approximation,70.7199993425719,8.409518377563122,5.575923742446774,-0.014426220077875529,0930693-F,,
Exponential Smoothing w/ Trend & Seasonality,6.412821764802322,2.532354983963015,1.633144475327696,-0.3500677399583836,0027464-S,,
Moving Average,5.090277777777777,2.25616439511348,1.3854166666666665,-0.07163742690058461,0027464-S,,
Linear Regression,5.61370373751689,2.3693255870641523,1.4132671892575928,-0.18183236579302964,0027464-S,,
Least Squares Regression,5.613703737516891,2.3693255870641527,1.4132671892575928,-0.18183236579302964,0027464-S,,
Weighted Moving Average,5.347107438016529,2.3123813349048916,1.4090909090909092,-0.1257068290561114,0027464-S,,
Linear Smoothing,4.814498569769464,2.194196565891366,1.48264001228541,-0.013578646267255579,0027464-S,,
Second Degree Approximation,4.674283819059733,2.1620092088286147,1.7230422173790771,0.01594024861900356,0027464-S,,
Exponential Smoothing w/ Trend & Seasonality,0.055770392976334376,0.2361575596425708,0.13991238140413548,-0.229737165128173,0057108-A,,
Moving Average,0.04662698412698412,0.2159328231811554,0.12301587301587291,-0.028124999999999734,0057108-A,,
Linear Regression,0.047599676862368434,0.21817350174200448,0.06553320123230011,-0.04957287481522399,0057108-A,,
Least Squares Regression,0.04759967686236841,0.21817350174200445,0.06553320123230022,-0.049572874815223544,0057108-A,,
Weighted Moving Average,0.04614325068870523,0.21480980119330037,0.1161616161616161,-0.01745867768595022,0057108-A,,
Linear Smoothing,0.04889455744869752,0.22112113749865145,0.14455782028357042,-0.07812499174378029,0057108-A,,
Second Degree Approximation,0.0664349456146581,0.2577497732582089,0.12221994839800487,-0.46489055080321107,0057108-A,,
Exponential Smoothing w/ Trend & Seasonality,0.7666421982506629,0.8755810632092628,0.5939505937539143,-0.023609798567401086,0077387-S,,
Moving Average,0.7963709677419355,0.8923961943788955,0.5524193548387096,-0.0633032302882941,0077387-S,,
Linear Regression,0.7536923089180223,0.8681545420707204,0.5947621604885117,-0.006319289850946985,0077387-S,,
Least Squares Regression,0.7536923089180221,0.8681545420707203,0.5947621604885119,-0.006319289850946763,0077387-S,,
Weighted Moving Average,0.8587709944014928,0.9266989772312759,0.5139296187683284,-0.14661886157670634,0077387-S,,
Linear Smoothing,0.7749001615729865,0.8802841368404786,0.6807236785764629,-0.034635714166918685,0077387-S,,
Second Degree Approximation,0.7810842191011672,0.8837896916694419,0.6831354364322759,-0.04289258014063413,0077387-S,,
Exponential Smoothing w/ Trend & Seasonality,0.10768819143924378,0.32815878997711423,0.08583099667205227,-0.05824887819438218,0059058-A,,
Moving Average,0.10469314079422383,0.3235631944369196,0.05415162454873646,-0.028816598360655643,0059058-A,,
Linear Regression,0.10560763059530195,0.32497327674026055,0.06502946261820283,-0.037803264337464615,0059058-A,,
Least Squares Regression,0.10560763059530184,0.32497327674026033,0.06502946261820229,-0.037803264337463505,0059058-A,,
Weighted Moving Average,0.10469314079422383,0.3235631944369196,0.05415162454873646,-0.028816598360655643,0059058-A,,
Linear Smoothing,0.10186278789091674,0.319159502272636,0.11330185142103723,-0.0010027986785541287,0059058-A,,
Percent Over Last Year,,,,,0059058-A,1.5957446808510638,
Calculated Percent Over Last Year,,,,,0059058-A,1.5957446808510574,
Last Year to This Year,,,,,0059058-A,,6.0
Second Degree Approximation,0.10235505473134288,0.31992976531004874,0.10551910073225979,-0.005840291301384193,0059058-A,,
Exponential Smoothing w/ Trend & Seasonality,0.23196226275431767,0.4816246077126019,0.3089640105158176,-0.70729213822936,0085743-X,,
Moving Average,0.13588588588588588,0.3686270281543201,0.27477477477477474,-0.0001493428912784367,0085743-X,,
Linear Regression,0.31165817484816555,0.5582635353022491,0.4176927872605714,-1.2938711901459072,0085743-X,,
Least Squares Regression,0.31165817484816666,0.5582635353022501,0.41769278726057263,-1.2938711901459152,0085743-X,,
Weighted Moving Average,0.13625195443377258,0.3691232239155003,0.2850122850122849,-0.0028436861281435633,0085743-X,,
Linear Smoothing,0.14534851053017375,0.3812459973956104,0.20593371709620348,-0.06979629524627895,0085743-X,,
Second Degree Approximation,0.15307003352514423,0.3912416561731946,0.18602281621378758,-0.12662836503184116,0085743-X,,
Exponential Smoothing w/ Trend & Seasonality,2.9540609287484054,1.7187381792316145,0.5651387312658358,-0.1012761617397766,84854BU-X,,
Moving Average,2.706349206349206,1.645098540011876,0.4583333333333334,-0.00892904316584775,84854BU-X,,
Linear Regression,2.811023372357568,1.6766106800201315,0.39413044650756174,-0.047951651891742,84854BU-X,,
Least Squares Regression,2.811023372357567,1.6766106800201312,0.3941304465075613,-0.047951651891741776,84854BU-X,,
Weighted Moving Average,2.722484586120949,1.649995329120949,0.42099567099567103,-0.014944325020838978,84854BU-X,,
Linear Smoothing,2.6924546314111746,1.640870083648055,0.5030838944420821,-0.0037491350577085747,84854BU-X,,
Second Degree Approximation,2.8868272060815316,1.699066569055354,0.4829629128526136,-0.07621137877694784,84854BU-X,,
Exponential Smoothing w/ Trend & Seasonality,0.5414276721756093,0.7358176894962565,0.4505732240661401,-0.061226146107089985,0041212-S,,
Moving Average,0.5235042735042734,0.7235359517703827,0.3931623931623932,-0.026095360824742286,0041212-S,,
